worker	project_id	task_id	resolution_type	start_ts	end_ts
login14	1	task_3983	resolution_1	1576401549	1576404188
login14	1	task_3984	resolution_1	1575240543	1575240570
login14	1	task_3985	resolution_1	1575239662	1575240492
login14	1	task_3986	resolution_2	1576405436	1576405466
login14	1	task_3987	resolution_2	1575191042	1575193875
login14	1	task_3988	resolution_1	1576615507	1576618343
login14	1	task_3989	resolution_1	1576404514	1576405432
login14	1	task_3990	resolution_1	1576148440	1576148559
login14	1	task_3991	resolution_1	1576615432	1576615505
login14	2	task_3992	resolution_1	1575641691	1575641827
login14	1	task_3993	resolution_1	1576148815	1576148879
login14	2	task_3994	resolution_1	1575193036	1575194584
login14	2	task_3995	resolution_1	1576614766	1576614974
login15	1	task_3996	resolution_1	1575473407	1575473469
login15	1	task_3997	resolution_1	1576589071	1576590867
login15	1	task_3998	resolution_1	1576500314	1576503950
login15	2	task_3999	resolution_1	1576322154	1576322411
login15	2	task_4000	resolution_1	1576318456	1576322150
login15	1	task_4001	resolution_1	1576596333	1576596718
login15	1	task_4002	resolution_1	1576519442	1576519891
login15	1	task_4003	resolution_1	1576324374	1576324578
login15	1	task_4004	resolution_1	1575471664	1575471714
login15	2	task_4005	resolution_1	1575213202	1575216009
login15	2	task_4006	resolution_1	1575210711	1575212832
login15	2	task_4007	resolution_1	1575469793	1575470022
login15	1	task_4008	resolution_1	1576519502	1576519720
login15	2	task_4009	resolution_1	1575476549	1575477346
login15	2	task_4010	resolution_1	1576596020	1576596286
login15	2	task_4011	resolution_1	1575471355	1575471636
login15	1	task_4012	resolution_1	1575472787	1575473668
login15	2	task_4013	resolution_1	1575288608	1575291148
login15	1	task_4014	resolution_1	1575216963	1575216994
login15	1	task_4015	resolution_1	1575283728	1575286906
login15	1	task_4016	resolution_1	1576317504	1576321350
login15	1	task_4017	resolution_1	1576599802	1576600102
login15	1	task_4018	resolution_1	1575286909	1575289526
login15	1	task_4019	resolution_1	1575472749	1575474676
login15	1	task_4020	resolution_1	1576151997	1576155885
login15	2	task_4021	resolution_1	1575473042	1575473199
login15	2	task_4022	resolution_1	1575472805	1575473035
login15	2	task_4023	resolution_1	1575469111	1575471352
login15	2	task_4024	resolution_1	1575288228	1575290536
login15	2	task_4025	resolution_1	1575290540	1575290933
login15	2	task_4026	resolution_1	1576596046	1576597139
login15	2	task_4027	resolution_1	1575285263	1575285293
login15	1	task_4028	resolution_2	1575472781	1575473554
login15	2	task_4029	resolution_1	1576498686	1576498983
login15	1	task_4030	resolution_1	1575473280	1575473404
login15	1	task_4031	resolution_1	1576154515	1576158989
login15	1	task_4032	resolution_1	1575728636	1575731972
login15	2	task_4033	resolution_1	1576071478	1576071537
login15	1	task_4034	resolution_1	1576258301	1576258633
login15	2	task_4035	resolution_1	1576257937	1576258897
login15	1	task_4036	resolution_1	1575392202	1575392226
login15	1	task_4037	resolution_1	1576774254	1576774338
login15	1	task_4038	resolution_1	1575385817	1575390743
login15	1	task_4039	resolution_1	1576157805	1576160456
login15	1	task_4040	resolution_1	1576157766	1576160193
login15	2	task_4041	resolution_1	1576773144	1576773261
login15	2	task_4042	resolution_1	1576158260	1576159971
login15	1	task_4043	resolution_1	1575390332	1575390351
login15	2	task_4044	resolution_1	1576157945	1576159520
login15	1	task_4045	resolution_1	1575389195	1575392199
login15	1	task_4046	resolution_1	1576152513	1576156989
login15	1	task_4047	resolution_1	1575385938	1575388959
login15	1	task_4048	resolution_1	1576154203	1576157665
login15	2	task_4049	resolution_1	1576772170	1576772881
login15	1	task_4050	resolution_1	1576772940	1576773077
login15	2	task_4051	resolution_1	1576157954	1576158174
login15	1	task_4052	resolution_1	1576154254	1576158492
login15	1	task_4053	resolution_1	1576258262	1576258560
login15	1	task_4054	resolution_1	1576258254	1576258475
login15	1	task_4055	resolution_1	1575477417	1575477581
login15	2	task_4056	resolution_1	1576774940	1576775097
login15	1	task_4057	resolution_1	1576071866	1576072560
login15	1	task_4058	resolution_1	1576071876	1576072624
login15	2	task_4059	resolution_1	1575467409	1575469787
login15	1	task_4060	resolution_1	1575467343	1575467388
login15	1	task_4061	resolution_1	1576157668	1576157752
login15	1	task_4062	resolution_1	1575728663	1575732665
login15	1	task_4063	resolution_1	1575467270	1575467342
login15	1	task_4064	resolution_1	1575465240	1575465283
login15	2	task_4065	resolution_1	1576498678	1576498898
login15	1	task_4066	resolution_1	1575465050	1575471108
login15	1	task_4067	resolution_1	1575460746	1575466091
login15	1	task_4068	resolution_1	1575389236	1575390189
login15	1	task_4069	resolution_1	1575460769	1575466473
login15	1	task_4070	resolution_1	1575389255	1575389383
login15	1	task_4071	resolution_1	1575465284	1575465304
login15	1	task_4072	resolution_1	1575960922	1575961276
login15	2	task_4073	resolution_1	1575957617	1575961556
login15	1	task_4074	resolution_1	1575385920	1575388642
login15	1	task_4075	resolution_1	1575728845	1575733912
login15	2	task_4076	resolution_1	1575732693	1575733108
login15	1	task_4077	resolution_1	1575280105	1575286370
login15	2	task_4078	resolution_1	1575908727	1575908817
login15	1	task_4079	resolution_1	1576680443	1576680568
login15	2	task_4080	resolution_1	1576045386	1576048463
login15	2	task_4081	resolution_1	1576147332	1576151879
login15	2	task_4082	resolution_1	1576150664	1576150724
login15	2	task_4083	resolution_1	1576149826	1576150661
login15	2	task_4084	resolution_1	1576149879	1576150036
login15	2	task_4085	resolution_1	1576147269	1576149818
login15	2	task_4086	resolution_1	1576147253	1576149406
login15	2	task_4087	resolution_1	1575460418	1575463690
login15	1	task_4088	resolution_1	1576673944	1576674268
login15	1	task_4089	resolution_1	1576673183	1576673233
login15	1	task_4090	resolution_1	1576672684	1576672811
login15	1	task_4091	resolution_1	1575279916	1575282999
login15	1	task_4092	resolution_1	1576672704	1576672781
login15	2	task_4093	resolution_1	1575461134	1575464457
login15	2	task_4094	resolution_1	1575963549	1575970213
login15	2	task_4095	resolution_1	1575282261	1575282305
login15	1	task_4096	resolution_1	1575460732	1575465686
login15	1	task_4097	resolution_1	1575460727	1575464856
login15	1	task_4098	resolution_1	1575464858	1575465048
login15	2	task_4099	resolution_1	1575465083	1575465152
login15	2	task_4100	resolution_1	1576147181	1576148447
login15	2	task_4101	resolution_1	1575967180	1575970691
login15	1	task_4102	resolution_1	1575966464	1575971237
login15	1	task_4103	resolution_1	1575390950	1575393604
login15	2	task_4104	resolution_1	1576147365	1576153611
login15	2	task_4105	resolution_1	1576148102	1576153745
login15	1	task_4106	resolution_1	1576153011	1576153080
login15	1	task_4107	resolution_1	1576152738	1576153007
login15	1	task_4108	resolution_1	1575905697	1575905829
login15	2	task_4109	resolution_1	1576147151	1576148100
login15	1	task_4110	resolution_1	1575904911	1575905877
login15	1	task_4111	resolution_1	1575962445	1575967960
login15	1	task_4112	resolution_1	1576154271	1576154512
login15	1	task_4113	resolution_1	1575957641	1575963147
login15	2	task_4114	resolution_1	1575963334	1575963546
login15	1	task_4115	resolution_1	1575958629	1575964138
login15	2	task_4116	resolution_1	1575963602	1575963847
login15	1	task_4117	resolution_1	1575960208	1575964828
login15	2	task_4118	resolution_1	1575960023	1575965327
login15	2	task_4119	resolution_1	1575480504	1575481137
login15	1	task_4120	resolution_1	1575960123	1575965663
login15	1	task_4121	resolution_1	1575960297	1575966396
login15	1	task_4122	resolution_1	1575966399	1575966461
login15	2	task_4123	resolution_1	1575966637	1575966984
login15	2	task_4124	resolution_1	1575966988	1575967177
login15	2	task_4125	resolution_1	1575966537	1575966636
login15	1	task_4126	resolution_1	1576152661	1576153982
login15	1	task_4127	resolution_1	1576076771	1576076849
login15	2	task_4128	resolution_1	1575967266	1575967297
login15	1	task_4129	resolution_1	1576078530	1576078827
login15	1	task_4130	resolution_1	1575962393	1575967666
login15	2	task_4131	resolution_1	1575379854	1575384349
login15	1	task_4132	resolution_1	1575383177	1575385621
login15	1	task_4133	resolution_1	1576079161	1576079408
login15	1	task_4134	resolution_1	1575385855	1575385918
login15	2	task_4135	resolution_1	1575379762	1575380768
login15	2	task_4136	resolution_1	1575381142	1575381742
login15	2	task_4137	resolution_1	1575379874	1575379950
login15	1	task_4138	resolution_1	1576155888	1576155953
login15	2	task_4139	resolution_1	1576150726	1576155310
login15	1	task_4140	resolution_1	1576154281	1576154765
login15	1	task_4141	resolution_1	1576076751	1576077778
login15	1	task_4142	resolution_1	1575904904	1575905684
login15	1	task_4143	resolution_1	1575904918	1575906605
login15	1	task_4144	resolution_1	1575905687	1575906769
login15	1	task_4145	resolution_1	1575283555	1575288204
login15	1	task_4146	resolution_1	1575279932	1575283551
login15	1	task_4147	resolution_1	1575284434	1575284461
login15	1	task_4148	resolution_1	1575889024	1575892720
login15	1	task_4149	resolution_1	1575973488	1575973883
login15	1	task_4150	resolution_1	1575889063	1575893001
login15	2	task_4151	resolution_1	1575968065	1575974607
login15	1	task_4152	resolution_1	1575293701	1575293815
login15	2	task_4153	resolution_1	1575285256	1575288854
login15	2	task_4154	resolution_1	1575970693	1575974750
login15	2	task_4155	resolution_1	1576680655	1576680699
login15	1	task_4156	resolution_1	1576680421	1576680612
login15	1	task_4157	resolution_1	1575974841	1575975215
login15	1	task_4158	resolution_1	1576674425	1576674635
login15	1	task_4159	resolution_1	1575213097	1575214116
login15	2	task_4160	resolution_1	1575292180	1575293656
login15	1	task_4161	resolution_1	1575478490	1575478898
login15	1	task_4162	resolution_1	1575292351	1575293516
login15	2	task_4163	resolution_1	1575292270	1575292327
login15	2	task_4164	resolution_1	1575899258	1575899486
login15	1	task_4165	resolution_1	1575476450	1575478351
login15	1	task_4166	resolution_1	1575889089	1575893312
login15	1	task_4167	resolution_1	1576045561	1576047076
login15	1	task_4168	resolution_1	1576045425	1576047612
login15	1	task_4169	resolution_1	1575916319	1575916678
login15	1	task_4170	resolution_1	1575917550	1575917580
login15	2	task_4171	resolution_1	1576047625	1576047846
login15	1	task_4172	resolution_1	1576045623	1576048171
login15	2	task_4173	resolution_1	1575285248	1575288605
login15	1	task_4174	resolution_1	1575967963	1575973408
login15	2	task_4175	resolution_1	1575970217	1575973151
login15	1	task_4176	resolution_1	1575971240	1575971275
login15	1	task_4177	resolution_1	1576152225	1576152290
login15	2	task_4178	resolution_1	1576150754	1576151502
login15	2	task_4179	resolution_1	1575960032	1575960907
login15	2	task_4180	resolution_1	1575957611	1575960020
login15	1	task_4181	resolution_1	1575960230	1575960294
login15	1	task_4182	resolution_1	1576687050	1576688050
login15	1	task_4183	resolution_1	1576687044	1576687932
login15	2	task_4184	resolution_1	1576686385	1576687898
login15	1	task_4185	resolution_1	1576687057	1576687543
login15	1	task_4186	resolution_1	1575891780	1575893975
login15	1	task_4187	resolution_1	1575888944	1575889565
login15	1	task_4188	resolution_1	1575383233	1575386347
login15	1	task_4189	resolution_1	1575889569	1575889874
login15	1	task_4190	resolution_1	1576674417	1576675645
login15	2	task_4191	resolution_1	1575888602	1575890453
login15	1	task_4192	resolution_1	1576674389	1576675200
login15	1	task_4193	resolution_1	1576674375	1576675116
login15	2	task_4194	resolution_1	1575890456	1575890627
login15	2	task_4195	resolution_1	1575279814	1575285245
login15	1	task_4196	resolution_1	1575279900	1575285144
login15	2	task_4197	resolution_1	1575289564	1575289800
login15	2	task_4198	resolution_1	1575289569	1575289676
login15	2	task_4199	resolution_1	1575279830	1575285520
login15	1	task_4200	resolution_1	1575284407	1575284433
login15	1	task_4201	resolution_1	1575284373	1575284406
login15	1	task_4202	resolution_1	1575890664	1575891777
login15	1	task_4203	resolution_1	1575280073	1575284369
login15	1	task_4204	resolution_1	1575889007	1575892540
login15	1	task_4205	resolution_1	1575279876	1575284885
login15	1	task_4206	resolution_1	1576681585	1576681674
login15	1	task_4207	resolution_1	1576589092	1576590976
login15	2	task_4208	resolution_1	1575551318	1575552087
login15	1	task_4209	resolution_1	1576516467	1576516789
login15	2	task_4210	resolution_1	1576501990	1576502076
login15	1	task_4211	resolution_1	1576753717	1576755080
login15	2	task_4212	resolution_1	1575379830	1575381127
login15	1	task_4213	resolution_1	1575724177	1575724644
login15	1	task_4214	resolution_1	1576585359	1576586481
login15	2	task_4215	resolution_1	1575377278	1575380307
login15	2	task_4216	resolution_1	1576503629	1576506957
login15	1	task_4217	resolution_1	1576755930	1576755960
login15	1	task_4218	resolution_1	1576754392	1576756761
login15	1	task_4219	resolution_1	1576759406	1576759493
login15	1	task_4220	resolution_1	1576755888	1576759013
login15	1	task_4221	resolution_1	1576505647	1576507803
login15	2	task_4222	resolution_1	1576582861	1576585842
login15	2	task_4223	resolution_1	1575381134	1575387019
login15	2	task_4224	resolution_1	1575380309	1575385225
login15	2	task_4225	resolution_1	1575379756	1575382674
login15	2	task_4226	resolution_1	1575379952	1575384636
login15	1	task_4227	resolution_1	1575552793	1575554269
login15	1	task_4228	resolution_1	1576315760	1576319253
login15	1	task_4229	resolution_1	1575561733	1575561857
login15	1	task_4230	resolution_1	1576755897	1576761167
login15	1	task_4231	resolution_1	1575550301	1575551077
login15	1	task_4232	resolution_1	1575551695	1575551734
login15	1	task_4233	resolution_1	1575389207	1575391560
login15	2	task_4234	resolution_1	1575551125	1575556228
login15	2	task_4235	resolution_1	1576514283	1576514606
login15	2	task_4236	resolution_1	1576591766	1576593918
login15	1	task_4237	resolution_1	1575549123	1575554963
login15	1	task_4238	resolution_1	1576500302	1576506760
login15	1	task_4239	resolution_1	1575557559	1575558301
login15	1	task_4240	resolution_1	1576593546	1576594717
login15	1	task_4241	resolution_1	1575389200	1575393478
login15	1	task_4242	resolution_1	1576759395	1576759945
login15	1	task_4243	resolution_1	1576593959	1576595257
login15	1	task_4244	resolution_1	1576757273	1576757711
login15	2	task_4245	resolution_1	1576318476	1576318519
login15	2	task_4246	resolution_1	1576315714	1576316572
login15	1	task_4247	resolution_1	1576578321	1576584588
login15	2	task_4248	resolution_1	1576315740	1576317151
login15	1	task_4249	resolution_1	1575552776	1575556922
login15	2	task_4250	resolution_1	1576753294	1576753674
login15	1	task_4251	resolution_1	1576753883	1576754241
login15	2	task_4252	resolution_1	1576315725	1576316756
login15	1	task_4253	resolution_1	1576753691	1576754030
login15	1	task_4254	resolution_1	1576754399	1576754472
login15	1	task_4255	resolution_1	1575378851	1575380138
login15	2	task_4256	resolution_1	1576315700	1576316216
login15	1	task_4257	resolution_1	1575559399	1575561167
login15	2	task_4258	resolution_1	1576757370	1576759365
login15	1	task_4259	resolution_1	1576753852	1576755188
login15	1	task_4260	resolution_1	1575390945	1575392754
login15	2	task_4261	resolution_1	1576753955	1576754372
login15	2	task_4262	resolution_1	1576512617	1576513622
login15	2	task_4263	resolution_1	1575379859	1575384962
login15	1	task_4264	resolution_1	1576753891	1576754174
login15	1	task_4265	resolution_1	1576578317	1576584281
login15	2	task_4266	resolution_1	1575556231	1575557380
login15	2	task_4267	resolution_1	1576591774	1576594363
login15	1	task_4268	resolution_1	1575728470	1575729936
login15	1	task_4269	resolution_1	1575562257	1575562608
login15	1	task_4270	resolution_1	1576759383	1576760050
login15	2	task_4271	resolution_1	1576514937	1576515326
login15	1	task_4272	resolution_1	1576578332	1576584872
login15	2	task_4273	resolution_1	1575379769	1575382974
login15	2	task_4274	resolution_1	1575560352	1575561040
login15	1	task_4275	resolution_1	1575562611	1575563040
login15	1	task_4276	resolution_1	1575391000	1575391097
login15	1	task_4277	resolution_1	1576755874	1576758323
login15	1	task_4278	resolution_1	1576753900	1576757249
login15	1	task_4279	resolution_1	1575728571	1575731568
login15	1	task_4280	resolution_1	1576760567	1576761353
login15	2	task_4281	resolution_1	1575387975	1575388305
login15	1	task_4282	resolution_1	1576334494	1576335581
login15	1	task_4283	resolution_1	1576334481	1576334538
login15	1	task_4284	resolution_1	1575732668	1575734669
login15	1	task_4285	resolution_1	1575728680	1575734548
login15	2	task_4286	resolution_1	1575551446	1575551530
login15	2	task_4287	resolution_1	1576763735	1576764876
login15	1	task_4288	resolution_1	1575388646	1575388712
login15	2	task_4289	resolution_1	1575549034	1575550132
login15	1	task_4290	resolution_1	1576760579	1576761386
login15	1	task_4291	resolution_1	1576759401	1576762427
login15	1	task_4292	resolution_1	1575556356	1575557551
login15	1	task_4293	resolution_1	1576760587	1576761250
login15	1	task_4294	resolution_1	1575551614	1575551693
login15	1	task_4295	resolution_1	1575549190	1575551613
login15	1	task_4296	resolution_1	1575385752	1575387165
login15	1	task_4297	resolution_1	1575549086	1575552249
login15	1	task_4298	resolution_1	1576759950	1576760561
login15	1	task_4299	resolution_1	1576765059	1576765392
login15	1	task_4300	resolution_1	1575728700	1575728840
login15	1	task_4301	resolution_1	1576578345	1576585328
login15	1	task_4302	resolution_1	1575386023	1575386176
login15	1	task_4303	resolution_1	1576578297	1576583590
login15	1	task_4304	resolution_1	1576762639	1576762688
login15	1	task_4305	resolution_1	1576762627	1576763245
login15	1	task_4306	resolution_1	1576491112	1576491219
login15	1	task_4307	resolution_1	1575549154	1575550300
login15	2	task_4308	resolution_1	1575387396	1575387691
login15	2	task_4309	resolution_1	1576586501	1576586535
login15	2	task_4310	resolution_1	1575380351	1575385541
login16	1	task_4311	resolution_1	1576153531	1576153601
login16	2	task_4312	resolution_1	1576093077	1576093677
login16	1	task_4313	resolution_1	1576170674	1576172364
login16	2	task_4314	resolution_1	1576171331	1576173074
login16	1	task_4315	resolution_1	1576092883	1576093065
login16	2	task_4316	resolution_1	1575391147	1575393846
login16	1	task_4317	resolution_1	1576705063	1576705169
login16	2	task_4318	resolution_1	1575567043	1575567190
login16	2	task_4319	resolution_1	1575391124	1575391869
login16	1	task_4320	resolution_1	1575397025	1575397047
login16	1	task_4321	resolution_1	1576584377	1576584451
login16	1	task_4322	resolution_1	1576698279	1576698879
login16	1	task_4323	resolution_1	1575555512	1575556959
login16	1	task_4324	resolution_1	1575393472	1575395248
login16	1	task_4325	resolution_1	1576153459	1576153528
login16	1	task_4326	resolution_1	1576670907	1576671130
login16	1	task_4327	resolution_1	1576688808	1576688893
login16	1	task_4328	resolution_1	1575555517	1575555550
login16	2	task_4329	resolution_1	1576175339	1576176695
login16	1	task_4330	resolution_1	1576174947	1576175325
login16	1	task_4331	resolution_1	1576173313	1576173842
login16	1	task_4332	resolution_1	1576695997	1576697328
login16	1	task_4333	resolution_1	1576696005	1576696492
login16	1	task_4334	resolution_1	1576173317	1576173350
login16	1	task_4335	resolution_1	1576171112	1576173302
login16	1	task_4336	resolution_1	1575657737	1575658884
login16	2	task_4337	resolution_1	1575637926	1575638035
login16	1	task_4338	resolution_1	1576175704	1576176979
login16	1	task_4339	resolution_1	1576166905	1576166994
login16	1	task_4340	resolution_1	1575555063	1575556576
login16	2	task_4341	resolution_1	1575559608	1575559708
login16	1	task_4342	resolution_1	1575393966	1575395519
login16	2	task_4343	resolution_1	1575547279	1575548541
login16	1	task_4344	resolution_1	1575556578	1575556865
login16	2	task_4345	resolution_1	1575396436	1575397004
login16	1	task_4346	resolution_1	1576704063	1576704243
login16	2	task_4347	resolution_1	1576703519	1576704046
login16	1	task_4348	resolution_1	1576334499	1576335702
login16	1	task_4349	resolution_1	1575317390	1575317657
login16	2	task_4350	resolution_1	1575905441	1575905609
login16	1	task_4351	resolution_1	1576836823	1576837453
login16	1	task_4352	resolution_1	1576586791	1576587471
login16	1	task_4353	resolution_1	1575376531	1575383093
login16	2	task_4354	resolution_1	1575380925	1575385028
login16	1	task_4355	resolution_1	1576837976	1576838413
login16	1	task_4356	resolution_1	1576838417	1576838497
login16	1	task_4357	resolution_1	1576675085	1576677061
login16	1	task_4358	resolution_1	1576584381	1576586557
login16	2	task_4359	resolution_1	1576849382	1576851042
login16	1	task_4360	resolution_1	1576851656	1576853611
login16	1	task_4361	resolution_1	1576858235	1576859471
login16	1	task_4362	resolution_1	1575912778	1575914542
login16	1	task_4363	resolution_1	1575550719	1575551938
login16	1	task_4364	resolution_1	1575912754	1575914095
login16	1	task_4365	resolution_1	1576836809	1576837316
login16	1	task_4366	resolution_1	1576688335	1576688643
login16	1	task_4367	resolution_1	1575912746	1575913653
login16	1	task_4368	resolution_1	1576679307	1576683269
login16	1	task_4369	resolution_1	1575908070	1575908291
login16	1	task_4370	resolution_1	1575376527	1575382547
login16	1	task_4371	resolution_1	1576586787	1576588918
login16	2	task_4372	resolution_1	1575308169	1575314259
login16	1	task_4373	resolution_1	1575919909	1575920392
login16	2	task_4374	resolution_1	1575920719	1575921184
login16	1	task_4375	resolution_1	1575919914	1575920707
login16	1	task_4376	resolution_1	1575315433	1575315617
login16	1	task_4377	resolution_1	1575315424	1575315829
login16	1	task_4378	resolution_1	1575316476	1575316885
login16	2	task_4379	resolution_1	1576683771	1576686295
login16	1	task_4380	resolution_1	1576589872	1576590177
login16	2	task_4381	resolution_1	1576683779	1576686909
login16	1	task_4382	resolution_1	1575896016	1575897122
login16	1	task_4383	resolution_1	1576852776	1576853739
login16	1	task_4384	resolution_1	1576589380	1576590092
login16	1	task_4385	resolution_1	1576670916	1576671278
login16	1	task_4386	resolution_1	1575895358	1575895853
login16	1	task_4387	resolution_1	1575895351	1575895513
login16	1	task_4388	resolution_1	1576584391	1576587397
login16	1	task_4389	resolution_1	1576584383	1576586783
login16	1	task_4390	resolution_1	1575904439	1575904618
login16	1	task_4391	resolution_1	1575908063	1575908230
login16	1	task_4392	resolution_1	1576670924	1576671688
login16	2	task_4393	resolution_1	1575314749	1575315960
login16	1	task_4394	resolution_1	1575559501	1575559977
login16	1	task_4395	resolution_1	1576688818	1576689545
login16	1	task_4396	resolution_1	1576699695	1576700382
login16	1	task_4397	resolution_1	1575559521	1575560767
login16	1	task_4398	resolution_1	1576584372	1576584669
login16	1	task_4399	resolution_1	1576163765	1576163983
login16	1	task_4400	resolution_1	1576164949	1576165147
login16	1	task_4401	resolution_1	1576164996	1576166376
login16	1	task_4402	resolution_1	1575906128	1575906501
login16	1	task_4403	resolution_1	1575904932	1575906077
login16	1	task_4404	resolution_1	1576679326	1576683645
login16	1	task_4405	resolution_1	1576683650	1576683761
login16	1	task_4406	resolution_1	1575559986	1575560071
login16	1	task_4407	resolution_1	1576695993	1576696937
login16	1	task_4408	resolution_1	1576696001	1576697852
login16	1	task_4409	resolution_1	1576695989	1576696828
login16	1	task_4410	resolution_1	1576694443	1576695223
login16	2	task_4411	resolution_1	1575906981	1575908050
login16	1	task_4412	resolution_2	1575558498	1575558522
login16	1	task_4413	resolution_1	1575317660	1575318490
login16	1	task_4414	resolution_1	1576836830	1576837651
login16	1	task_4415	resolution_1	1576842087	1576842402
login16	1	task_4416	resolution_1	1576842095	1576843332
login16	2	task_4417	resolution_1	1576872296	1576872443
login16	2	task_4418	resolution_1	1576841083	1576841687
login16	2	task_4419	resolution_1	1576841238	1576841778
login16	2	task_4420	resolution_1	1576841789	1576841823
login16	1	task_4421	resolution_1	1575550694	1575551500
login16	1	task_4422	resolution_1	1575551606	1575552380
login16	1	task_4423	resolution_1	1575995584	1575996988
login16	1	task_4424	resolution_1	1575995577	1575995931
login16	1	task_4425	resolution_1	1575995593	1575995848
login16	1	task_4426	resolution_1	1575302671	1575308137
login16	1	task_4427	resolution_1	1575906734	1575906796
login16	1	task_4428	resolution_1	1575302678	1575309258
login16	1	task_4429	resolution_1	1575318540	1575318846
login16	1	task_4430	resolution_1	1575318492	1575318533
login16	1	task_4431	resolution_1	1575912800	1575912961
login16	1	task_4432	resolution_1	1576090058	1576090686
login16	1	task_4433	resolution_1	1575991588	1575992241
login16	1	task_4434	resolution_1	1576091069	1576091133
login16	1	task_4435	resolution_1	1575653257	1575653724
login16	1	task_4436	resolution_1	1575651446	1575652887
login16	1	task_4437	resolution_1	1575652889	1575655195
login16	2	task_4438	resolution_1	1575567047	1575567884
login16	1	task_4439	resolution_1	1576074869	1576075272
login16	1	task_4440	resolution_1	1575655283	1575655320
login16	1	task_4441	resolution_1	1575655269	1575656490
login16	1	task_4442	resolution_1	1576241021	1576241080
login16	1	task_4443	resolution_1	1576240319	1576241006
login16	1	task_4444	resolution_1	1575655197	1575655976
login16	1	task_4445	resolution_1	1576241010	1576241186
login16	1	task_4446	resolution_1	1576240289	1576241469
login16	1	task_4447	resolution_1	1576842090	1576842977
login16	1	task_4448	resolution_1	1576241519	1576241687
login16	1	task_4449	resolution_1	1576240309	1576241973
login16	1	task_4450	resolution_1	1575405659	1575405805
login16	1	task_4451	resolution_1	1575405084	1575405656
login16	1	task_4452	resolution_1	1576076057	1576076246
login16	1	task_4453	resolution_1	1575651453	1575653253
login16	1	task_4454	resolution_1	1575565811	1575567029
login16	1	task_4455	resolution_1	1575651458	1575651643
login16	1	task_4456	resolution_1	1575376521	1575381796
login16	1	task_4457	resolution_1	1575376142	1575380847
login16	1	task_4458	resolution_1	1575376516	1575381280
login16	1	task_4459	resolution_1	1575647326	1575647425
login16	1	task_4460	resolution_1	1575647432	1575649379
login16	1	task_4461	resolution_1	1575647788	1575649495
login16	2	task_4462	resolution_1	1575633808	1575635438
login16	2	task_4463	resolution_1	1575633798	1575635666
login16	1	task_4464	resolution_1	1576240327	1576242158
login16	1	task_4465	resolution_1	1575553443	1575553488
login16	1	task_4466	resolution_1	1575553489	1575553758
login16	2	task_4467	resolution_1	1575380928	1575385741
login16	1	task_4468	resolution_1	1575553855	1575553899
login16	2	task_4469	resolution_1	1575380920	1575384645
login16	1	task_4470	resolution_1	1575567206	1575567324
login16	1	task_4471	resolution_1	1575382550	1575382660
login16	1	task_4472	resolution_1	1575565171	1575566427
login16	2	task_4473	resolution_1	1575635441	1575635869
login16	2	task_4474	resolution_1	1575635668	1575635721
login16	1	task_4475	resolution_1	1576242698	1576242912
login16	1	task_4476	resolution_1	1575403668	1575403860
login16	1	task_4477	resolution_1	1576241473	1576242694
login16	2	task_4478	resolution_1	1576247806	1576249286
login16	1	task_4479	resolution_1	1575481013	1575481817
login16	2	task_4480	resolution_1	1576249627	1576250795
login16	2	task_4481	resolution_1	1576249634	1576250400
login16	2	task_4482	resolution_1	1575480468	1575480592
login16	1	task_4483	resolution_1	1575570689	1575571592
login16	1	task_4484	resolution_1	1576251600	1576252245
login16	1	task_4485	resolution_1	1576252250	1576252285
login16	1	task_4486	resolution_1	1576842083	1576842232
login16	1	task_4487	resolution_1	1576252818	1576252967
login16	1	task_4488	resolution_1	1575572293	1575572508
login16	1	task_4489	resolution_1	1575657752	1575658039
login16	1	task_4490	resolution_1	1575658896	1575659081
login16	1	task_4491	resolution_1	1575657651	1575658392
login16	2	task_4492	resolution_1	1575657106	1575657563
login16	2	task_4493	resolution_1	1575480458	1575480977
login16	2	task_4494	resolution_1	1575657176	1575657349
login16	1	task_4495	resolution_1	1575659083	1575659208
login16	2	task_4496	resolution_1	1575656946	1575657272
login16	1	task_4497	resolution_1	1575376146	1575381062
login16	1	task_4498	resolution_1	1575481064	1575481117
login16	1	task_4499	resolution_1	1575400630	1575402448
login16	1	task_4500	resolution_1	1575483756	1575485156
login16	1	task_4501	resolution_1	1576242718	1576242762
login16	1	task_4502	resolution_1	1575403017	1575403053
login16	1	task_4503	resolution_1	1576242705	1576243780
login16	1	task_4504	resolution_1	1575400654	1575403666
login16	1	task_4505	resolution_1	1575402262	1575405080
login16	1	task_4506	resolution_1	1575402258	1575404389
login16	1	task_4507	resolution_1	1575400648	1575403475
login16	1	task_4508	resolution_1	1575551504	1575551606
login16	1	task_4509	resolution_1	1575397013	1575402252
login16	1	task_4510	resolution_1	1575655257	1575656273
login16	1	task_4511	resolution_1	1576243784	1576245291
login16	1	task_4512	resolution_1	1575483192	1575483342
login16	1	task_4513	resolution_1	1575400636	1575402786
login16	1	task_4514	resolution_1	1576243796	1576246196
login16	1	task_4515	resolution_1	1575397047	1575402397
login16	1	task_4516	resolution_1	1575481057	1575483147
login16	1	task_4517	resolution_1	1575400641	1575403014
login16	1	task_4518	resolution_1	1576242710	1576244883
login16	1	task_4519	resolution_1	1575376525	1575382006
